Tipo,ID,Temp_media,Temp_max,Temp_min,num_arboles,area_km2,densidad_arboles
Urbano,23,32.416109631798165,38.34682110921919,24.16426720763589,431,0.4421810240152905,974.7139216564302
Urbano,24,38.315379531252994,45.13129360790041,33.59621904634344,1169,0.31643962874947207,3694.2275675765854
Urbano,25,41.5091477515634,45.95072673045475,34.63262222487774,886,0.33021957729083157,2683.0632128745065
Urbano,26,39.72573968455904,42.729911640884445,36.09003614108188,182,0.29313692790932017,620.8702577939972
Urbano,27,38.706746024775825,42.5905158941865,32.61881397378908,1231,0.29002775177599494,4244.421412992133
Urbano,28,37.85034310952361,40.941544128601834,34.357545831565915,606,0.23299122393481322,2600.9563354607208
Urbano,29,38.728988337448534,41.72471640323286,35.55489318556643,192,0.24910259663634213,770.7667547131008
Urbano,30,38.27105377066571,42.53344981668649,29.917240625169008,670,0.31765694526567784,2109.193612749861
Urbano,31,39.85536828490953,43.41262399723167,35.540626619107094,442,0.23304928151170695,1896.5945620295622
Urbano,32,36.89116259764513,41.00321707930495,31.739045399548264,1698,0.5082265181671325,3341.0299134403003
Urbano,33,33.306262041490754,38.355589054775834,27.111343516367846,1930,0.46210999492085636,4176.494819876257
Urbano,34,29.83000977270168,35.45383874473125,23.14852084170858,469,0.320519404050162,1463.2499439147855
Urbano,35,38.051030168037485,41.68919885091247,31.83207489445442,27,0.22424149172929847,120.40590611390537
Urbano,36,37.64828350088864,41.57372920915848,33.10803663848465,327,0.3584344566618687,912.300684050801
Urbano,37,34.27892924496639,42.08227102263843,22.9508701427346,362,0.6669357929474085,542.7808850987035
Urbano,38,38.82220607953898,41.92266450201088,31.4749662183509,220,0.12372473908585764,1778.1407471575512
Urbano,39,39.783593029791454,42.20249616818021,36.15527582890287,152,0.23035900561193967,659.8396255280663
Urbano,40,39.22730212805179,50.15459410136084,32.748847309632325,1045,0.41777947135629323,2501.319647438581
Urbano,41,36.12250932411531,41.37771317630097,32.64274005645042,2506,0.729010088565947,3437.538162098157
Urbano,42,36.11888615857305,38.9877740605367,31.624616061069986,206,0.3732526357908822,551.9050108340379
Urbano,43,30.645150433214454,33.33570658680793,25.926330852421895,14,0.06733042917894684,207.9297602988929
Urbano,44,38.606492131929166,44.2420139288638,32.30197841015288,1921,0.5810180286735113,3306.2657356532022
Urbano,45,39.18247505400886,41.92712273036559,35.40241980433936,1067,0.6243870817146415,1708.8758420015522
Urbano,46,31.480078896320528,36.99908087848295,27.414209769874127,1837,0.6609916135527695,2779.157802209158
Urbano,47,37.04685710227142,39.86412477208986,34.72163938920094,502,0.1885958631946179,2661.7763056762847
Urbano,48,37.28519662567088,39.82920153666824,32.74052519224612,157,0.2296053432472311,683.7819964448643
Urbano,49,34.73614819907028,38.250224875932005,28.469337659258255,221,0.17388186588831978,1270.9778496507686
Urbano,50,39.53468056058386,42.79842054445824,35.787021282325085,1920,0.43625714179926384,4401.074082320593
Urbano,51,34.91627721156337,40.213060027061836,30.843078369627232,892,0.485024057168862,1839.0840347315982
Urbano,52,32.85161728607307,35.64361303732847,25.52374752271996,32,0.0750371179203301,426.45561139455907
Urbano,53,36.00989823253518,39.5446142287861,32.823152204023025,507,0.2507690991304097,2021.780202417764
Urbano,54,43.99960646456526,47.018189194180124,37.982578994163156,461,0.2305507851256187,1999.559445216454
Urbano,55,40.5099697665869,45.91892420900053,34.01485222468667,972,0.4346326078681667,2236.3715524418917
Urbano,56,37.91119412197955,42.45944216720026,31.679601456555716,216,0.2881553726353604,749.5956019301165
Urbano,57,38.75737553856702,41.88001345496054,34.245642897366274,266,0.2563782445636732,1037.529531621148
Urbano,58,29.732886724219853,32.939364837229554,26.28165627776624,170,0.07165546437132071,2372.4638656872703
Urbano,59,35.0915869004965,39.65904349818828,26.74368340010298,132,0.3934274545601551,335.5129350278151
Urbano,60,33.028115494640176,38.24517207681303,28.75630285165125,1007,0.4861041662789295,2071.5724526873882
Urbano,61,38.92353592748828,41.11764634684784,34.38548443903788,93,0.23719713016923027,392.07894266531963
Urbano,62,35.19947615803841,43.12238945746222,28.52566077583435,901,0.34907586717379746,2581.1007999341623
Urbano,63,40.25364296550434,43.26386575463615,34.49010560897208,178,0.49091705252935397,362.5867121194708
Urbano,64,41.56770370419321,49.23648425573159,34.05081579138632,2504,1.0250291506263691,2442.8573552955736
Urbano,65,37.916394741731786,41.91434226638503,33.23792150107,231,0.21583409028384964,1070.2665167314638
Urbano,66,34.633828892040654,38.62457229814709,31.10715743785032,691,0.2438749048264915,2833.4198653675435
Urbano,67,38.95028296215536,41.07246917620883,34.21280022512316,86,0.16616661963158158,517.5528044722579
Urbano,68,30.624889544445,36.43154100172896,22.72052528496945,2230,1.1747419617904193,1898.2892180009185
Urbano,69,32.80410550296219,38.74762110661049,26.991712801664207,1839,0.4294935150707181,4281.78758344512
Urbano,70,36.89257597365746,39.113795020266664,32.91543862689031,293,0.2465803868145818,1188.2534689197475
Urbano,71,33.34800065744483,37.98287630910879,29.771306172207893,1530,0.7676060413607005,1993.2099508855326
Urbano,72,37.821227031744854,42.03233830350461,32.992418354564805,870,0.3178223248996341,2737.378503145553
Urbano,73,36.76105064386321,41.276658661549774,33.91944493520892,681,0.2725408588428389,2498.707910774948
Urbano,74,38.392888227251895,40.336108728866776,35.20655232979707,214,0.37214594191764777,575.0432179839706
Urbano,75,39.42462406607644,43.155232215940494,32.469015582036796,950,0.3543037970462888,2681.314758463865
Urbano,76,33.506367490817645,39.96815138566535,28.251476063686756,472,0.42151095921345344,1119.7810867854064
Urbano,77,33.323899497714294,36.55354951463742,28.873109963525415,48,0.11012292917819204,435.8765277876896
Urbano,78,37.94328387679639,41.79753523183299,34.37983736781252,603,0.2222016774804545,2713.750889900647
Urbano,79,39.000991711038644,45.36505634480259,29.72360242193913,818,0.6013420337660623,1360.2907398258199
Urbano,80,38.41626099746962,41.500613179481164,33.384450519444655,361,0.3611072563604919,999.7029792157241
Urbano,81,36.97831398809555,39.44623462976436,32.73443225779427,265,0.24087989743022523,1100.1333146812783
Urbano,82,33.00737348327806,37.34400375800868,25.87847852206609,192,0.1521039142837417,1262.2949310945035
Urbano,83,37.64451486359593,42.51814291433638,30.29812709909861,602,0.6623249648925975,908.9193853618672
Urbano,84,34.33017073222184,40.59899908360014,24.758854108372134,1070,0.5261236911664833,2033.7422890569205
Urbano,85,37.10502932220747,40.4026858103656,31.968052766131134,503,0.3132356250480237,1605.8198997093084
Urbano,86,39.68317977142986,41.89829243809614,37.07903288503101,77,0.15979744854884959,481.86000902549665
Urbano,87,40.64075655824059,44.619630813061754,36.540025974828474,219,0.3051643057654739,717.6461855545674
Urbano,88,30.851531024652346,34.78167762272208,25.43963448158523,21,0.05806145430102883,361.6857388917984
Urbano,89,36.0817039021227,40.12270537449434,31.33036909809572,1542,0.3680372698609612,4189.793062486699
Urbano,90,35.073407216988336,40.661117906968,30.66430096046877,810,0.13510150912491434,5995.491873085422
Urbano,91,37.81969790831109,41.32272767006923,33.78911425233018,242,0.2914433515463111,830.3500447549086
Urbano,92,35.5412111530511,41.109472811478874,29.74738003666442,895,0.6256465035693092,1430.520261671776
Urbano,93,37.353488887653334,43.778649271319225,32.4282964754573,658,0.3123456146688539,2106.6407501754293
Urbano,94,39.322293367937846,41.25288115243251,36.69428272840398,304,0.15108241547918744,2012.146807659942
Urbano,95,39.02896591659494,40.875710087577296,34.611519719797066,327,0.3272956056006007,999.0968238022681
Urbano,96,39.9883899617655,43.195356797882155,35.78033391880904,392,0.32098707848941876,1221.2329600455307
Urbano,97,36.50433278761496,40.00366907710303,31.471102244943545,162,0.3001666366919647,539.700220468695
Urbano,98,38.13676581977426,41.90958676319338,33.88006330490916,556,0.3676166420739381,1512.4451299682255
Urbano,99,38.24384331390895,41.22657721987647,32.0200660161409,1346,0.35585843734005407,3782.4029410711387
Urbano,100,39.82772043436688,43.83363479269448,34.822099475711205,997,0.5349185136105877,1863.835284500548
Urbano,101,36.042082566477276,38.74227115780615,33.026747322194744,251,0.15791922162612987,1589.420194802104
Urbano,102,26.983371479675185,31.36677840050019,21.637012971907506,84,0.4122011194823296,203.78401714554522
Urbano,103,37.44694823855521,40.45648251783757,30.50677487050189,104,0.21307144563202665,488.09918988209944
Urbano,104,31.468314967677816,37.95553203962596,25.30246786618824,193,0.21223347756249472,909.3758544439287
Urbano,105,26.76806515948333,34.01366342978729,20.048673871817275,36,0.352877368844747,102.0184437382797
Urbano,106,34.520857791610545,38.6432972048994,30.84248390915465,701,0.30416459410327173,2304.6732380758044
Urbano,107,34.76590394514104,41.01020164516136,29.569940228937263,159,0.20307576343132072,782.9590164449785
Urbano,108,42.78511190899082,46.600744860197885,38.60064624252294,297,0.22915670286693152,1296.0563504549298
Urbano,109,38.42144021917197,41.7018306410063,33.29008332194126,139,0.1625613446511591,855.0618248039258
Urbano,110,38.956828963591434,44.37561395376827,32.931785736402865,351,0.42300581806281845,829.7758210689072
Urbano,111,38.35801675341691,41.347842558615,34.23003881034563,381,0.41085005742075165,927.3456170162289
Urbano,112,37.33875078618006,41.40371975224144,32.6275819671752,243,0.34177505931216434,710.9939516623799
Urbano,113,36.30645628364739,40.8525270297924,31.305848436722172,1480,0.33925106884592593,4362.550735756579
Urbano,114,37.01017694856048,40.937234379835274,30.660734298217577,253,0.2910792933899635,869.1789685673447
Urbano,115,38.30033085591771,41.01763214377465,35.105051939187774,223,0.23708478301621955,940.5917881483942
Urbano,116,33.5646825957431,38.095819571464006,30.024388271651258,602,0.4321205489908617,1393.1297676212357
Urbano,117,36.831057309693584,40.45618517585472,32.529351090692955,15,0.10698122224649771,140.21152203176536
Urbano,118,38.09156839731969,41.65769362234844,32.70367008514608,327,0.2724300206589301,1200.3082450644783
Urbano,119,37.90334872550991,40.963835460515476,33.55520282943489,308,0.3412309033906467,902.6146135638734
Urbano,120,31.51012563306157,41.6044913002552,23.209747956988597,2332,0.9652851281529541,2415.8664958013146
Urbano,121,37.72529766440549,42.384691596671644,28.337818209085224,2868,0.7619284286269792,3764.1330763418723
Urbano,122,33.369459771219844,39.038895757727175,23.79140580367996,1773,0.4722323932658525,3754.5073681589965
Urbano,123,27.955266616988478,32.822557706195255,20.285557587480916,89,0.3619027837920187,245.92239680352188
Urbano,124,36.99223777615013,40.04052425818997,32.83355482263631,269,0.22819095861649558,1178.8372406642513
Urbano,125,36.50893964173273,41.36909385568022,28.197233626527705,888,0.6966538461163176,1274.664605600604
Urbano,126,39.672920949664444,43.85146798887528,32.48952363288979,908,0.4824979533326215,1881.8732674997452
Urbano,127,40.72559006481955,46.23115286727285,31.7014471894264,1020,0.49331757845687463,2067.6335986052186
Urbano,128,38.04735084076585,42.707025647812934,32.97874630412833,1255,0.4498698113805231,2789.6959703714288
Urbano,129,35.91920816863718,40.269383022644796,28.84338798400308,631,0.446957226119592,1411.7682031415773
Urbano,130,36.16753074854104,40.08198641987647,30.319378224587734,169,0.2249365044135965,751.3231364583464
Urbano,131,38.91692081438065,44.31765619503313,33.061521901101415,760,0.38183435210105193,1990.3918959048165
Urbano,132,36.29173818941805,40.775398644794095,32.543320347486436,672,0.3672447668891903,1829.8422757451144
Urbano,133,38.514914131109315,40.515480496735755,37.03103200950239,144,0.0865548730269318,1663.6844924397728
Urbano,134,31.74424907405712,36.011273191104806,27.7751824007783,450,0.33572274360754895,1340.3917624539556
Urbano,135,36.42641841006735,41.919840845774054,31.026908359535092,1390,0.42060545244895214,3304.7598216019346
Urbano,136,39.015119219648504,41.357799509932505,33.97234993872327,97,0.14320235391104102,677.3631672301807
Urbano,137,37.23942851613137,41.07187460774373,34.27670234395721,1033,0.7069915166781204,1461.120785230447
Urbano,138,35.138553945137325,40.18556718559614,29.547054213512244,306,0.1399688331761098,2186.200978149104
Urbano,139,37.22447274155655,40.56392716255436,33.27076408528959,532,0.2759097881132867,1928.1664620813103
Urbano,140,37.57756053400374,41.17188891361499,33.274479331402866,645,0.42256217938594515,1526.4025780473182
Urbano,141,37.21360380825094,42.27977316534096,29.481071588469362,327,0.3763920801986635,868.7749216917798
Urbano,142,38.54298420145963,41.69321134029809,34.222162594009866,880,0.5356580270178976,1642.8391914504011
Urbano,143,36.05625966469484,38.31442423194975,33.79431571970154,72,0.06502321892438234,1107.2967655404939
Urbano,144,35.623886697511466,40.16134384265966,29.797312739604298,986,0.36537772477507435,2698.5772069355876
Urbano,145,38.808467894208874,43.44279173005776,31.920349080850908,1267,0.4162260336587418,3044.0191087105245
Urbano,146,34.317224288212294,38.989111550185996,28.77190686342181,322,0.28213873676610385,1141.2824899224725
Urbano,147,33.446367002910236,38.59113513609505,26.64887045607976,263,0.5611842471082857,468.6517865660112
Urbano,148,37.956908613567805,40.673898242078394,33.752704920291286,325,0.2120596600253248,1532.587574464599
Urbano,149,27.85165613279566,33.35918680838571,21.71607325613219,155,0.2765721684187722,560.4323851028513
Urbano,150,43.054830492952966,48.76063634642496,33.92182269828679,1001,0.6401631021876327,1563.6640046564344
Urbano,151,30.460283474943527,35.70365126565516,23.35583121760298,2035,1.2282482798934575,1656.8311418083345
Urbano,152,35.71466005559038,40.09818485260702,28.742036255103194,829,0.41425294059200857,2001.1927949510189
Urbano,153,37.612940277813024,41.637779889132155,30.632795790350304,101,0.20535830844285816,491.82329541881523
Urbano,154,38.85224837591841,43.09905767164531,32.04146584151793,1493,0.36645322981703987,4074.1897697160816
Urbano,155,40.987714993131696,46.68827596095874,33.946937702404064,1251,0.7594849536354573,1647.1689057324807
Urbano,156,38.09027089939925,43.23206332134725,33.46588852100418,2341,0.683225296817667,3426.3953792459547
Urbano,157,28.664184298600265,33.100011759630625,25.691379105713967,244,0.17091454783750254,1427.613992414406
Urbano,158,38.702189125779356,42.724710173669344,33.611080038886314,1227,0.6112256896047159,2007.4418023782832
Urbano,159,36.19380147295616,40.30356318929181,30.228726345012753,420,0.2217733492956895,1893.825391255717
Urbano,160,33.53271521006733,37.90143827279129,31.447770680022533,536,0.23004184506048722,2330.0108719744626
Urbano,161,38.518312755571856,40.49185160007899,35.36749651922896,343,0.35554756393573533,964.7091832191451
Urbano,162,39.95536518928761,44.667631778756814,32.978151834742725,104,0.2541761216843648,409.1651068983848
Urbano,163,39.032471485041604,45.24869508064242,31.49636599395382,2408,1.3906066321203283,1731.6183774619287
Urbano,164,36.902931219150034,40.116760962918235,33.27507380947438,217,0.19080230137434032,1137.3028440273458
Urbano,165,36.15637705771431,42.94108581842563,31.06391202666781,332,0.2631332198427142,1261.7183045092154
Urbano,166,34.68688690026485,38.656077531692866,29.315669240496792,303,0.46720481451200435,648.5378373433151
Urbano,167,34.96374353465457,39.06757742320145,30.225754096369748,922,0.31690438756295275,2909.394871716144
Urbano,168,39.405466079898986,41.64699361815219,36.63260978461279,357,0.16440955294644152,2171.406670732188
Urbano,169,34.08372754595023,41.02223909095026,30.642455383718175,343,0.7410777182207999,462.83944526558423
Urbano,170,38.0113346374222,41.27963082574602,34.45815460050697,100,0.19966884098946033,500.8292706285533
Urbano,171,32.18593671768624,37.56320280490916,26.904924749651855,1290,0.7227047902227631,1784.9611867141166
Urbano,172,26.664714529664632,32.591618474377135,22.4815610752034,69,0.1554580906128747,443.84952708460435
Urbano,173,34.19049495254615,37.650733795818205,25.863766228559587,156,0.2979278811889094,523.6166530553207
Urbano,174,35.26655194123877,38.90960556552523,30.887809759172907,152,0.2385861774621639,637.0863627424723
Urbano,175,36.82359668138178,40.44771447386849,32.17848388612433,501,0.2614128773843355,1916.5084941986916
Urbano,176,42.81029802242092,48.11240146714294,38.150805034464604,1173,0.6796727264772168,1725.8306156842973
Urbano,177,38.28458032501444,41.51190764941534,35.08840775129418,552,0.3341613886632012,1651.8964151072423
Urbano,178,39.96560163961773,46.085812801989654,32.54822436569125,918,0.44632975556617377,2056.775262127679
Urbano,179,39.669890349188286,42.6982576940103,36.309086698076186,644,0.3982156133379551,1617.214339241526
Urbano,180,34.37203698188632,38.800228925227174,28.059175383813702,240,0.24480799423291685,980.36014204527
Urbano,181,40.37178534798508,42.812835791347254,35.42679179873813,545,0.5678398248459954,959.7776981348749
Urbano,182,38.24821104100869,42.411589846495424,31.88914108380734,617,0.35476545764890244,1739.1772132748642
Urbano,183,39.497613281961115,41.63302431612646,36.49440278193319,561,0.2702337704366374,2075.9803598697135
Urbano,184,33.89887270182662,38.27920377316833,27.115653173151337,192,0.3482620090224714,551.3090576227949
Urbano,185,41.987672194389454,46.71799787875681,36.03817143038342,424,0.40757806283895087,1040.2915138431727
Urbano,186,32.669514029785894,38.735880845633936,28.595507288049447,1399,0.6061261898359699,2308.100233020121
Urbano,187,37.17190099113693,40.39198593437246,32.53187731188521,649,0.1665081816765158,3897.706367731806
Urbano,188,40.553050222164565,43.79544210509725,36.927599674789,372,0.3181797028735634,1169.1506297867888
Urbano,189,31.932931934898292,36.3786360072839,28.951575751199915,2,0.1427708815710258,14.008458713656104
Urbano,190,37.48780375880867,43.651439540831795,27.469789812665606,429,0.5985366439934807,716.7480960525329
Urbano,191,34.83969496447923,40.62530289189879,29.094389558446434,1535,0.5583441133040055,2749.2006513986976
Urbano,192,38.81110829400881,42.8590533136167,33.52057684144406,402,0.3509312779771613,1145.5234264589042
Urbano,193,35.259053443454725,46.080611447521676,27.01771949715015,5477,0.7082658402239459,7732.972125647388
Urbano,194,36.87394049327693,42.76973889584496,29.468885708920702,554,0.43864097946931185,1262.9918907035426
Urbano,195,39.26459873223287,43.196248385232266,34.27432458579019,250,0.1868374047823971,1338.0618313081695
Urbano,196,39.581002022688246,42.50120144009555,36.100884693048165,376,0.300218459868636,1252.4213206760273
Urbano,197,36.30602596170996,39.13950448240109,33.460687246455514,99,0.08817130105247925,1122.814326410762
Urbano,198,30.539174792581058,36.89252788543778,23.659143312621037,5600,1.4035054687695587,3990.0093904938412
Urbano,199,39.129074340177574,48.00584833438436,32.465597603706705,2207,0.9351429948352482,2360.066869119653
Urbano,200,31.485150627665536,35.61106761451725,26.920380145768526,48,0.07189799838397815,667.6124659778621
Urbano,201,35.173141361362326,39.95210152610991,28.8537906849911,1124,0.29030888471070265,3871.7382043614807
Urbano,202,36.26854912889735,41.21884951297598,30.712301795732436,598,0.31235062436436706,1914.5151421321116
Urbano,203,41.01680802188469,44.07007262751828,36.739014160811834,476,0.2868486021579657,1659.4119560599072
Urbano,204,37.37277695676076,42.108129185327805,31.701149984928687,589,0.3752047482084225,1569.809558147746
Urbano,205,34.14898864153954,38.97677705208816,26.960950611558907,62,0.15515377145678758,399.6035637281807
Urbano,206,39.34875356932911,42.546230196660176,34.60839877602074,1427,0.4140416088069629,3446.5135137307057
Urbano,207,37.94893150198554,42.87153654732551,32.87992106804138,464,0.35468416225864785,1308.2061433057033
Urbano,208,33.6087788522026,37.00532246566026,29.09334920725588,23,0.21029834572854295,109.36843045683693
Urbano,209,36.68089640629404,38.85833517030615,33.80531268432279,207,0.15281604110793975,1354.5698376899325
Urbano,210,37.37282779212466,40.0509270152535,31.779467189848013,402,0.37153083952143845,1082.00977479503
Urbano,211,39.108650004165014,42.13933722871054,34.26451625970663,365,0.21016288337185382,1736.7481552590975
Urbano,212,36.29253183375485,42.87406281441706,30.9903502947096,32,0.11761148729981212,272.0822662366852
Urbano,213,35.29995907239074,41.469553809020056,27.322666322677065,772,0.5087452573172105,1517.4588635401196
Urbano,214,38.655352999344565,44.10172640534267,33.67215854404766,1004,0.4879783572837023,2057.4682975464248
Urbano,215,39.889954172469444,41.85341243318022,37.04693321611967,212,0.24582178566293783,862.4133919956424
Urbano,216,30.40826375249981,35.8231334395007,24.08788192019512,153,0.2478069375775292,617.4161284412477
Urbano,217,35.20493959303341,39.63318548509045,29.784829617166704,405,0.2362451460910306,1714.3209361175377
Urbano,218,32.19846667691991,39.42260573184445,23.512465626519205,1885,0.5702965539623436,3305.2978961616973
Urbano,219,32.458926603209754,38.77006111374493,22.64993578353008,4477,0.659575034870491,6787.703844611204
Urbano,220,35.08057329678579,39.460352594535514,26.85112820268557,243,0.4468477786277868,543.8093499003674
Urbano,221,27.508868946651432,32.84217424130054,20.422575580809077,244,0.6004730732055396,406.3462807706612
Urbano,222,34.074040129835595,40.3799485331488,26.7637457224894,1479,0.5693460897795039,2597.71697136409
Urbano,223,40.348751223183584,43.10485358699942,36.720289376174016,288,0.11531392271370118,2497.530161340881
Urbano,224,36.63790522858948,41.44681653283927,27.750513160140986,3683,0.32291593265478913,11405.445280203265
Urbano,225,37.53946897068292,41.16029733120884,31.966120777163738,428,0.2363513534482137,1810.8633344203713
Urbano,226,37.83713658360271,42.621426590164766,31.544366846305646,1970,0.5128481399777985,3841.293058185377
Urbano,227,33.41033004162664,38.686542491597336,29.192769122412134,960,0.486325213322764,1973.987722003769
Urbano,228,36.51856583358206,41.200867780691674,29.78319479615066,1623,0.5546470718635794,2926.185104605027
Urbano,229,37.61249595478558,40.53346220896571,31.554026413161527,740,0.21951017668627143,3371.1421090860113
Urbano,230,40.00414778714374,44.05268539016646,35.717471972379435,477,0.3283787049025462,1452.5911482035976
Urbano,231,39.72266941798661,43.87435387848168,35.22349378019406,671,0.6491783595138347,1033.6142450936093
Urbano,232,38.388034139346885,42.05165749892623,35.007712745870855,632,0.27412038675149086,2305.556356058084
Urbano,233,30.709755113607486,37.295259739136824,25.029620737759448,2654,0.32394775773954154,8192.679024911951
Urbano,234,35.125627023487766,40.60197124876149,27.25490037805432,721,0.406576930165945,1773.3421316003414
Urbano,235,40.330460796256936,45.378728409800885,34.81734396895722,498,0.3581614330881443,1390.4344633260419
Urbano,236,35.271163022941884,40.30757563255097,31.921389215076868,122,0.15969757207184204,763.943987483521
Urbano,237,38.07917184278196,41.247233942458834,33.6705239115396,359,0.4321546786517314,830.7210768145219
Urbano,238,26.723891691814487,31.55075711198245,23.19696754407355,4,0.14159889096239223,28.24880882056043
Urbano,239,38.49918353161922,43.65203390815729,31.600095368798847,290,0.393842912621313,736.3341847891527
Urbano,240,36.47527174550709,39.74241350222658,32.375985903888,235,0.1999617832976815,1175.224566036988
Urbano,241,39.58629404001544,42.482922519578395,33.98230681873643,507,0.23485576024232385,2158.7718328768183
Urbano,242,41.970113047521465,44.57861451765328,37.18424848245374,132,0.19503963042960173,676.7855317878308
Urbano,243,39.89191517227438,42.786234532108125,34.54360501293777,481,0.2929664243363816,1641.8263665863628
Urbano,244,37.979478430432216,42.70033833258069,35.21977867595154,108,0.09418487755150463,1146.6808983314825
Urbano,245,37.552264793170544,40.7988789675378,32.94649812043098,4110,0.6476414159375523,6346.10433931282
Urbano,246,35.793084574463684,39.88968550842054,30.64617065923873,8,0.12192808136856235,65.61244883217445
Urbano,247,30.118148241947715,37.52486159122837,23.627638081417103,956,0.5429041075459681,1760.9002892265921
Urbano,248,29.56575638786565,35.37908808054477,24.631941538157918,548,0.6572362545976626,833.7945391272835
Urbano,249,34.87039375753805,40.55411891780955,28.487616647631004,1207,0.284585179828967,4241.260914308312
Urbano,250,37.078409883814686,40.86560453916994,31.609903675338842,1529,0.34016218630870454,4494.914665830609
Urbano,251,34.21463279561286,38.37267909847319,26.163660220294258,136,0.3676749450231928,369.89194352479245
Urbano,252,36.58870569362801,39.44251942688224,33.114724140678085,130,0.21723185640581016,598.4389313377104
Urbano,253,37.217666088480925,40.02997298158587,32.6806356331369,1283,0.1999055560146643,6418.030721996962
Urbano,254,38.53282486186402,44.69453003742274,28.896144319421293,657,0.6778337415321373,969.2642306577335
Urbano,255,39.23901333743732,41.41040732179349,35.27416975943488,428,0.22753351526111032,1881.0415665966425
Urbano,256,37.14744055509151,41.86871919255266,31.592664940226744,565,0.24010860818291457,2353.1018078684765
Urbano,257,40.61422207000772,43.39033255576428,36.09746664311568,622,0.5525635614131446,1125.6623553121678
Urbano,258,39.76657044995746,43.024307179403884,35.17801927901156,417,0.24910123392448857,1674.018203082878
Urbano,259,38.39846971227794,42.00113020381922,31.608120355503587,628,0.36390895574871274,1725.7063616583484
Urbano,260,37.83752516496513,42.84151736583179,28.951872959487105,216,0.18243291273506898,1183.9968828085177
Urbano,261,28.573619542525247,31.823009742838845,24.47114599899607,38,0.24801332979639365,153.2175711329551
Urbano,262,38.658544097072564,42.24737624922599,34.796984363076184,160,0.20727136961059411,771.934880830845
Urbano,263,38.204282156758474,41.99087627684784,35.509567232083064,683,0.13698141124578717,4986.0779925422585
Urbano,264,37.10004104404686,39.5529362793954,32.389360788105066,282,0.38876992992883963,725.3647422052863
Urbano,265,40.34919496626053,42.685180105451366,36.957470298634526,365,0.18433485177847386,1980.0921880938836
Urbano,266,37.36200302122813,41.12671156627635,30.094383334233633,501,0.2798824495689455,1790.0372130214082
Urbano,267,33.624882742774496,35.79504625811568,32.28459107624789,84,0.028464344141024042,2951.0604419279616
Urbano,268,36.75495904810898,40.643284716804956,31.827170818683786,1284,0.34258921374565904,3747.9288561409635
Urbano,269,38.314195679866046,43.20412465816875,30.850508702086042,352,0.4034308957463555,872.5162195344328
Urbano,270,42.20338162096052,46.90702923902856,33.052605363734735,810,0.7471615972458627,1084.102827267579
